,instrument,mae_min,mae_max,mae_mean,mae_var,mae_count,corr_min,corr_max,corr_mean,corr_var,corr_count,profit_min,profit_max,profit_mean,profit_var,profit_count
908,SH688355,0.84065896,0.85906315,0.84822154,3.2362244e-05,12,-0.1004037902943296,0.03412513545956203,-0.032077422501288,0.001802194911099639,12,0.29411764688581316,0.4736842102770083,0.3705683686774206,0.002212976280792823,12
909,SH688103,0.84236777,0.85634536,0.84855795,1.6892316e-05,14,-0.02711560821084235,0.05277795068040761,0.012241548802676725,0.0007973401323813292,14,0.3846153843195266,0.777777777345679,0.6380049703481581,0.01125227014149847,14
910,SZ300014,0.8427668,0.8543983,0.8487693,1.7520513e-05,11,-0.12335541588520263,-0.053213713555618575,-0.09212168884583667,0.0005672542947739517,11,0.3076923075739645,0.46428571411989794,0.39003219651729226,0.0019941878048168643,11
911,SZ300097,0.825854,0.87499595,0.84954363,0.00013711998,16,0.07515787334557116,0.1106434866375206,0.09315642084835771,8.794413163262857e-05,16,0.16666666638888888,0.6249999992187499,0.3868459661031212,0.023333593346149796,16
912,SZ301111,0.84233814,0.8624662,0.8501871,3.5670957e-05,15,0.04872214813871207,0.10470836151813814,0.07293930157263791,0.00026386524582009075,15,0.28571428551020406,0.6999999992999999,0.5139666636015792,0.012228364296394274,15
913,SH688046,0.8427005,0.86069185,0.85073584,2.9393155e-05,11,-0.16175455731343383,0.06699650043677949,-0.045954764233462855,0.0042598214855624995,11,0.45161290308012486,0.5757575755831037,0.5103893654430983,0.00131798340960917,11
914,SH688060,0.84414923,0.85724545,0.85077846,1.6637008e-05,14,0.04503573281042978,0.15677030568041192,0.08912552270732267,0.0011096353480250754,14,0.481481481303155,0.6451612901144641,0.5372168899218067,0.001955904808980066,14
915,SZ300886,0.8353485,0.8609314,0.85079086,5.688647e-05,14,-0.1329583464846345,-0.035465827930407305,-0.0905157142479642,0.0008624550050568403,14,0.4999999997222222,0.7857142851530612,0.598050737589656,0.005336753288549075,14
916,SZ300432,0.8440665,0.8606609,0.8508558,2.3845734e-05,13,-0.13227710419875285,0.022198923529480368,-0.05420914896293476,0.0015522546430258317,13,0.17241379304399523,0.3333333332407407,0.2590096000631528,0.0017332228750232316,13
917,SZ300605,0.8462553,0.85825276,0.8510552,1.4033566e-05,15,-0.04547747637171448,0.05612918229250676,0.004114849733002363,0.0006320753425899885,15,0.3529411762629758,0.5454545449586776,0.42539030653294535,0.00380569237402793,15
918,SZ300261,0.8414714,0.86440516,0.85106796,6.0492348e-05,12,0.10039134250435419,0.17806902027294141,0.1411811380595784,0.00046116385927343295,12,0.4999999997222222,0.666666666111111,0.5780618682688892,0.003168387171218159,12
919,SZ300179,0.8467454,0.85464954,0.85113335,5.666023e-06,18,0.12275639041160677,0.2008281086672016,0.16586619502908978,0.00047833444526007563,18,0.49999999986842103,0.6774193546201873,0.5660600627865051,0.0018148247521957853,18
920,SZ300969,0.8450386,0.8563673,0.85138565,1.2949215e-05,16,-0.13522799669959182,-0.07060190371898509,-0.10483606928771703,0.0003407950817972266,16,0.10526315783933518,0.34999999982499996,0.27165724894298954,0.00518649463455635,16
921,SZ300662,0.84535146,0.8632901,0.85166746,1.7761166e-05,15,-0.21510070871539666,-0.054506551779681736,-0.13270251551736248,0.001853293529239587,15,0.29411764688581316,0.5624999996484374,0.40851994928452573,0.008398474435285557,15
922,SZ300490,0.84725386,0.8645417,0.8522138,2.4240702e-05,11,0.08180058143656363,0.16272395842534518,0.12728539582656936,0.0006199619299638732,11,0.39999999973333333,0.631578947036011,0.4921223510724142,0.004276427352473269,11
923,SZ300776,0.84595716,0.8706097,0.85295045,4.051576e-05,13,0.004178806489832986,0.06921257121882356,0.030568000577041548,0.00031490079263186955,13,0.3666666665444444,0.5185185183264746,0.4405866310147453,0.0029180369449402777,13
924,SZ300079,0.8486276,0.8618186,0.85327864,1.4843251e-05,16,-0.046170781726390546,0.06972157896308116,0.020258299869751754,0.0012823744684002777,16,0.49999999984375,0.6470588233391004,0.5681558632699621,0.0019689942646810075,16
925,SZ300379,0.84646356,0.865174,0.85406953,2.3331633e-05,17,0.0019667715660494655,0.0989914979180978,0.06260833876596446,0.0006047408921931457,17,0.19999999986666667,0.5454545449586776,0.40584935359812596,0.009906697410110759,17
926,SH688062,0.8464974,0.86065286,0.85410774,1.3260741e-05,15,-0.041740369653044805,0.10451863775510016,0.02939277089193676,0.0024473364938532574,15,0.3999999998,0.5862068963495838,0.4957825451468976,0.0027973118619134584,15
927,SH688244,0.8497422,0.8594847,0.8543513,1.0299621e-05,15,-0.02342822230402291,0.040361067622857,0.004241493329524911,0.0003102854550348463,15,0.0,0.4999999975,0.1914622410786776,0.031351471135515875,15
928,SH688660,0.8483289,0.86025256,0.85443825,1.39582635e-05,14,0.010662404103594418,0.12106185595483653,0.05122816409291251,0.0010889790278396196,14,0.43749999986328125,0.5652173910586011,0.5102670139978187,0.0016699290241920539,14
929,SZ301133,0.84547347,0.8651412,0.8545546,3.142708e-05,16,-0.004067040958971319,0.10012336771826301,0.04872713565536179,0.0006461213028273777,16,0.4210526313573407,0.7499999997321428,0.5826504865905554,0.005266781198256446,16
930,SH688435,0.8449845,0.87607735,0.8546378,7.322385e-05,14,0.09092976147421152,0.1637908928728132,0.13799223684869918,0.0005731096880160216,14,0.30769230745562126,0.5294117643944637,0.4139642212056275,0.005467320914513128,14
931,SZ301499,0.8481199,0.86444795,0.8546574,2.0465177e-05,14,-0.021988150542561376,0.07252802234282545,0.020886354854565168,0.0006343546151115792,14,0.49999999949999996,0.749999999625,0.6296321754475144,0.0038674100887703287,14
932,SZ301389,0.8478762,0.8666725,0.854982,2.4547577e-05,14,0.07600490233431845,0.13317915258048652,0.10062747537778331,0.0003658018718186292,14,0.3571428568877551,0.5714285710204081,0.4905795648183326,0.0039366985835393754,14
933,SZ300842,0.84216964,0.8716723,0.8550485,6.1190854e-05,11,-0.01088247231476522,0.054683397939216734,0.017670308183814733,0.00046938700889469426,11,0.359999999856,0.5454545452066115,0.4330819757357341,0.002761785646889395,11
934,SH688003,0.8478189,0.86425096,0.8552164,2.732677e-05,14,-0.05622393870024144,0.027161591054039643,-0.016925309914911892,0.0008173823180834424,14,0.43749999986328125,0.5277777776311728,0.47623342935874824,0.0008768462000395765,14
935,SH688038,0.83716494,0.87531304,0.85544944,0.00012250099,12,-0.0964449427535595,0.05442817735991166,-0.025380747524832534,0.0017827780992113696,12,0.49999999982142856,0.749999999625,0.6211261984817453,0.008504597673806064,12
936,SZ300172,0.8342706,0.88302773,0.8554985,0.00013382231,15,0.0840760354690203,0.15774611259166194,0.11514116349592615,0.0002944313231739131,15,0.24999999968749997,0.6666666659259258,0.4570642697839176,0.01619345776072994,15
937,SZ300254,0.85158783,0.86225545,0.85613585,1.2310103e-05,13,0.10587742859876284,0.14610207798103836,0.1276304497387259,0.0001496337371219712,13,0.5714285711564626,0.874999999453125,0.7247040338763516,0.005907902404198656,13
938,SH688237,0.85184944,0.8613426,0.85617524,5.9390873e-06,14,0.04109587557459763,0.0803480900961834,0.06049266295177147,0.00021337850050751354,14,0.41666666631944443,0.631578947036011,0.5124565710669045,0.0035101134050073836,14
939,SZ300652,0.8474925,0.86415267,0.85630506,1.9930498e-05,14,-0.17009961700800338,0.0740048511025721,-0.051021773722856725,0.00322601829370217,14,0.347826086805293,0.49999999975,0.41221780520540463,0.0022491117179170624,14
940,SH688222,0.8488752,0.86335653,0.85648113,1.9356055e-05,15,-0.09579420835762029,-0.02983617655478675,-0.060259112089168024,0.0004693149425411144,15,0.4285714283673469,0.6666666663888888,0.5504005083606452,0.004834467814978057,15
941,SZ301220,0.84991217,0.86407626,0.8566988,1.5558531e-05,16,0.012312348469592144,0.1113582059092889,0.061478840377663754,0.0008087416929526861,16,0.38095238077097504,0.5652173910586011,0.46686963377977114,0.002883740345158457,16
942,SH688300,0.84965354,0.8715736,0.8567049,4.000856e-05,14,-0.00943676616241298,0.08178168093064919,0.01953327644270175,0.0007155221181003642,14,0.3157894735180055,0.5238095235600907,0.40651505589593956,0.005284286823386403,14
943,SZ300274,0.8472374,0.8718278,0.8569782,5.6004214e-05,13,-0.012616343933701214,0.05889452864732903,0.015753807209154515,0.0004882678947353361,13,0.24999999984375,0.38461538446745563,0.29897939854650857,0.0016546506085198644,13
944,SZ300523,0.85150886,0.8631796,0.8570443,1.24129765e-05,12,-0.06676828158121596,-0.010905559851486751,-0.04110063179794269,0.0003301976268222115,12,0.38709677406867843,0.6249999998046875,0.5040352101656455,0.004705154180559087,12
945,SZ300783,0.85014147,0.86754525,0.8570507,2.2663344e-05,13,-0.1011206920677128,0.00597788971971106,-0.06142016926941769,0.0010349596155563778,13,0.46666666635555554,0.6666666662962962,0.5793420841693805,0.003209701451628095,13
946,SH688253,0.85206175,0.8636004,0.85705906,1.0121448e-05,16,-0.03910433788538656,0.06391524163410654,-0.0009536529029540095,0.0006890216754001967,16,0.3333333332222222,0.47058823515570936,0.40146464250755687,0.0018542173581534717,16
947,SZ301037,0.8509461,0.8683895,0.85733634,2.8210063e-05,9,-0.04817964548023758,0.042903033744716344,-0.004543566763720698,0.0009029820546542779,9,0.4062499998730469,0.6129032256087409,0.5103803953823528,0.004938983671499828,9
948,SZ301095,0.85193676,0.8645449,0.8573921,1.2414519e-05,14,-0.032468373278407,0.037148927068639634,-0.0024722246235909036,0.0004286559552141926,14,0.439999999824,0.6470588231487889,0.529587142320093,0.0028574642390505017,14
949,SZ300872,0.8534458,0.8684097,0.8577527,1.5954854e-05,15,0.060627270103943955,0.1456412899910298,0.10181518395603191,0.0006629917077876314,15,0.3333333331481481,0.5909090906404958,0.4544640795878939,0.00452791323611309,15
950,SH688382,0.8472871,0.8699727,0.8585536,4.725548e-05,16,-0.10066224191094553,0.07932023308307949,-0.015195204643707372,0.002618032680891791,16,0.41666666649305556,0.5757575755831037,0.49683717307499164,0.0022728405672514666,16
951,SH688131,0.8500759,0.875161,0.8587719,4.168387e-05,14,0.029491562978969862,0.08666416374034458,0.05031206791815044,0.00037473778999403334,14,0.39999999984,0.6363636360743802,0.5266054983482599,0.005662339797162792,14
952,SH688209,0.8486211,0.872403,0.85885334,3.7644728e-05,17,0.07635747984898254,0.1547174143286288,0.11085536516547241,0.0006094522016155396,17,0.34615384602071003,0.5714285712653061,0.4690179512936144,0.003423761821807535,17
953,SZ301116,0.8521591,0.8724365,0.8590634,3.8421244e-05,12,-0.16570703250270588,-0.06997413271241586,-0.1095545642438499,0.0009665310936920336,12,0.3529411762629758,0.5789473681163435,0.45003211762367745,0.00504341205132799,12
954,SZ300352,0.8543863,0.8689925,0.85962516,1.2427053e-05,19,-0.07536478947691228,-0.004362432642995436,-0.034573753044239076,0.0003677422543106383,19,0.1818181817630854,0.5217391302079395,0.3098306358898415,0.007578659426093852,19
955,SH688310,0.85374326,0.8651666,0.86016095,1.0635972e-05,15,-0.07702495352846103,0.0407434759380763,-0.006900811903636059,0.0018101739394294097,15,0.41379310330558855,0.6666666662962962,0.5614612119187613,0.006468305477486247,15
956,SZ300750,0.84937495,0.8749225,0.86017764,5.309155e-05,16,-0.34204065967259417,-0.1620608586039387,-0.23014765715639293,0.001878499773734758,16,0.4042553190629244,0.5227272726084711,0.45093714541836516,0.0011432880549298908,16
957,SZ301339,0.854963,0.86741745,0.860647,1.16620995e-05,12,-0.1188379329507146,-0.0439686842143834,-0.08339463126451857,0.0004976006065349571,12,0.40740740725651575,0.5999999997,0.4958218134962727,0.004095522717060977,12
958,SH688472,0.8560715,0.8660688,0.86121434,9.834974e-06,15,-0.06648552974998731,-0.008471618575250637,-0.0381785897000454,0.00025257107214289863,15,0.16666666652777776,0.5333333331555555,0.3869437438165794,0.010791110462698986,15
959,SZ300920,0.85776377,0.8701338,0.86132085,1.4412956e-05,12,-0.026264807305212245,0.04181422005340111,0.006060874701799081,0.000415650796604068,12,0.4583333332378472,0.5853658535157644,0.5297588648474428,0.0010598188211876677,12
960,SZ301148,0.853029,0.8698246,0.86176455,2.2127484e-05,9,0.21066598185609903,0.2634847423017514,0.2400040600749105,0.00034150521151968857,9,0.3684210524376731,0.5882352937716263,0.47307837188351226,0.003478191827275757,9
961,SH688115,0.84631747,0.88307875,0.8622822,9.795144e-05,14,-0.12690358794064144,-0.08141699892542585,-0.10072254515496502,0.00019987199445430494,14,0.470588235017301,0.657894736668975,0.5543002804454557,0.002726130495460497,14
962,SZ300670,0.85586756,0.8716347,0.8623025,1.7508195e-05,13,0.09027045880914088,0.15145686942811956,0.12402892665683381,0.00032535539987313655,13,0.24999999968749997,0.7272727266115702,0.6154664774634626,0.01594870528828159,13
963,SZ301520,0.85282284,0.87490195,0.8623578,4.1601135e-05,16,-0.06695125123406666,0.03661216238606746,-0.019823697306671658,0.0011736046785302602,16,0.3333333331111111,0.5999999997,0.4363873961454873,0.0065355389519434854,16
964,SH688695,0.85747796,0.87616414,0.86263984,2.2603313e-05,17,-0.023571072248646005,0.04238391573294083,0.005810160786512344,0.000322753736898162,17,0.49999999916666665,0.9999999980000001,0.7009453767317061,0.02734769397544825,17
965,SH688028,0.8585681,0.86796105,0.8627824,9.278257e-06,14,-0.09225032132089875,0.0017154927219634455,-0.04920843565080551,0.0007917438282729514,14,0.45161290308012486,0.6129032256087409,0.5318936262102218,0.001989983290347319,14
966,SH688568,0.8554673,0.8739218,0.86331606,3.038664e-05,14,-0.06206339280424107,-0.002435921096542095,-0.03295121794970666,0.000275965843832827,14,0.23076923068047336,0.5862068963495838,0.39207019901190965,0.010117833141167206,14
967,SZ301005,0.85690933,0.8687533,0.86336464,1.4626715e-05,19,0.06578517250011956,0.1231792338190946,0.09564811663348632,0.00025917384853464567,19,0.2222222219753086,0.6249999992187499,0.42197159501088666,0.014626851297390685,19
968,SH688523,0.8562803,0.8704421,0.8636601,1.5311747e-05,15,-0.03542640904642151,0.06832999866311142,0.008022946700179567,0.0012925555563090363,15,0.3333333331481481,0.749999999375,0.5726465196485008,0.01517763508649719,15
969,SZ301155,0.85878325,0.87493306,0.86383253,1.5931373e-05,13,0.022454102090667248,0.08650535141363191,0.06087628564283161,0.000383339737482501,13,0.4210526313573407,0.6666666663888888,0.5653137365117122,0.006948845538341186,13
970,SZ301278,0.85192746,0.8812332,0.8646001,6.746505e-05,15,-0.08917297675968527,-0.009603433568897864,-0.04305122828717906,0.0005245974536680103,15,0.29999999969999996,0.5555555549382716,0.45057757019299566,0.005433688474521694,15
971,SZ300586,0.85564846,0.88297015,0.8646928,5.758286e-05,10,0.031756958079536456,0.1378786820666615,0.08161012544182812,0.0009114328356593557,10,0.26666666648888887,0.47619047596371883,0.35680807389875124,0.004720320317415528,10
972,SZ300457,0.85909176,0.86945623,0.8646982,1.0902987e-05,12,-0.15335142728270473,-0.033592291918994266,-0.09519159390281091,0.001606466581374908,12,0.449999999775,0.6190476187528344,0.501496226177271,0.0023793831768269217,12
973,SZ300557,0.861314,0.8690612,0.8648217,5.5563128e-06,15,0.06009890044270842,0.1612518309235438,0.10348543372026316,0.0012088402047994878,15,0.49999999977272724,0.6666666663492063,0.581611051578326,0.002722956778740439,15
974,SH688512,0.86075115,0.8716131,0.86501,1.1687443e-05,13,0.05954886667246171,0.10698708622038142,0.08601332296911471,0.00021016901829243597,13,0.2727272724793388,0.6666666655555555,0.47345076520593565,0.013320575430180054,13
975,SZ301089,0.85946757,0.87479234,0.8651431,1.6714377e-05,13,-0.13984449390135972,-0.053087397003184766,-0.10284734362531144,0.000732304295163212,13,0.18181818165289254,0.4736842102770083,0.3240864439636147,0.008130370495610897,13
976,SH688309,0.85113466,0.87981266,0.86546844,5.682067e-05,15,0.0002947872419200589,0.06353344654853268,0.034123669311490544,0.0003942413380321642,15,0.5128205126890204,0.6744186044943212,0.6101217643613174,0.001871286847382612,15
977,SH688138,0.8619688,0.87194526,0.86560005,8.8459365e-06,15,-0.03822273347410062,0.03308405319946121,-0.00832653790033942,0.00030874718059797104,15,0.24999999979166665,0.47826086935727785,0.3994192439946206,0.006168289064110652,15
978,SZ301010,0.85651785,0.88406754,0.8657237,6.6888875e-05,12,0.2087957109550945,0.25304173923653267,0.23281275041541002,0.0002369724910396464,12,0.43478260850661626,0.6999999996499999,0.5525434956961225,0.006633516184175026,12
979,SZ301281,0.85743165,0.87561136,0.86615,3.1721727e-05,18,0.10908982538756173,0.15861983259636744,0.13650893217300664,0.00021435700330377921,18,0.24999999968749997,0.7272727266115702,0.49019896491147846,0.011824915938296472,18
980,SZ300006,0.86269265,0.87311,0.8663814,8.865899e-06,15,-0.03247055830853499,0.046555196623537506,0.0033413085081217607,0.00034021396344792644,15,0.3846153843195266,0.6666666662222221,0.5461775662648272,0.0068773868814823915,15
981,SZ300200,0.8554652,0.8896654,0.86648256,0.00010054333,14,0.06355226988224641,0.1431303550910894,0.10544673914654479,0.00034876148633624027,14,0.3846153843195266,0.5263157891966759,0.4620861673093611,0.001999863562702017,14
982,SZ301585,0.75308865,1.0159297,0.86682814,0.005992239,16,0.7549098359695504,0.9874527468960077,0.9289503815319049,0.004163474563443682,16,0.0,0.0,0.0,0.0,16
983,SZ300745,0.8609136,0.8767225,0.86692244,3.4202487e-05,11,-0.08866317896959147,0.012406339410768763,-0.03982313720928133,0.0010465007630141732,11,0.3529411762629758,0.6190476187528344,0.5451032211698522,0.005391855323357295,11
